symbol,datetime,open,high,low,close,volume,number_of_trades
BTC,2023-09-21 18:20:00,25223.92,25223.93,25203.96,25207.41,18.42816,578
BTC,2023-09-21 18:21:00,25207.41,25227.96,25206.6,25206.61,21.67554,622
BTC,2023-09-21 18:22:00,25206.6,25212.5,25205.64,25205.64,11.76399,478
BTC,2023-09-21 18:23:00,25205.64,25208.0,25200.0,25200.0,21.3615,458
BTC,2023-09-21 18:24:00,25200.0,25207.58,25192.17,25203.92,23.62525,507
BTC,2023-09-21 18:25:00,25203.91,25203.92,25178.51,25189.22,52.70434,683
BTC,2023-09-21 18:26:00,25189.21,25189.22,25178.59,25182.05,17.41474,392
BTC,2023-09-21 18:27:00,25182.05,25182.3,25172.86,25182.3,18.67476,463
BTC,2023-09-21 18:28:00,25182.3,25188.25,25175.72,25179.78,19.93382,488
BTC,2023-09-21 18:29:00,25179.78,25181.61,25175.73,25181.61,26.29561,446
BTC,2023-09-21 18:30:00,25181.6,25199.06,25181.6,25199.05,8.95851,423
BTC,2023-09-21 18:31:00,25199.05,25199.06,25195.99,25196.0,9.4266,301
BTC,2023-09-21 18:32:00,25196.0,25196.0,25184.67,25188.22,21.4437,476
BTC,2023-09-21 18:33:00,25188.22,25198.0,25188.21,25197.99,11.83796,331
BTC,2023-09-21 18:34:00,25197.99,25198.0,25190.31,25190.31,16.83621,392
BTC,2023-09-21 18:35:00,25190.31,25196.68,25184.68,25184.69,39.43635,529
BTC,2023-09-21 18:36:00,25184.69,25184.69,25171.13,25171.13,12.34692,484
BTC,2023-09-21 18:37:00,25171.13,25184.67,25169.84,25171.11,14.39312,435
BTC,2023-09-21 18:38:00,25171.11,25174.3,25170.01,25173.11,8.23712,261
BTC,2023-09-21 18:39:00,25173.1,25184.37,25173.1,25184.36,7.90648,297
BTC,2023-09-21 18:40:00,25184.37,25184.37,25180.15,25180.16,8.64678,323
BTC,2023-09-21 18:41:00,25180.15,25181.74,25176.93,25181.74,9.38173,370
BTC,2023-09-21 18:42:00,25181.73,25181.74,25169.37,25169.37,10.25132,393
BTC,2023-09-21 18:43:00,25169.38,25173.34,25169.37,25173.34,8.28975,271
BTC,2023-09-21 18:44:00,25173.33,25190.0,25173.33,25189.99,10.51205,368
BTC,2023-09-21 18:45:00,25190.0,25209.99,25189.99,25207.53,24.00691,451
BTC,2023-09-21 18:46:00,25207.52,25207.53,25199.77,25199.78,8.61242,283
BTC,2023-09-21 18:47:00,25199.78,25203.37,25199.77,25200.42,11.8784,362
BTC,2023-09-21 18:48:00,25200.42,25200.43,25193.73,25193.73,10.6606,361
BTC,2023-09-21 18:49:00,25193.73,25197.8,25193.73,25197.49,6.2516,309
BTC,2023-09-21 18:50:00,25197.49,25197.5,25182.39,25182.4,14.64641,443
BTC,2023-09-21 18:51:00,25182.4,25196.39,25182.0,25196.39,9.35743,344
BTC,2023-09-21 18:52:00,25196.38,25200.06,25196.38,25200.06,4.38833,283
BTC,2023-09-21 18:53:00,25200.05,25206.52,25200.05,25202.9,11.43054,359
BTC,2023-09-21 18:54:00,25202.9,25210.0,25202.9,25205.01,10.8382,380
BTC,2023-09-21 18:55:00,25205.01,25219.68,25205.0,25219.68,12.46204,377
BTC,2023-09-21 18:56:00,25219.67,25219.68,25208.45,25210.8,30.9113,480
BTC,2023-09-21 18:57:00,25210.81,25211.78,25210.8,25211.78,11.28522,287
BTC,2023-09-21 18:58:00,25211.77,25211.78,25205.23,25211.77,20.98334,456
BTC,2023-09-21 18:59:00,25211.77,25219.01,25211.76,25217.12,19.96518,385
BTC,2023-09-21 19:00:00,25217.12,25219.99,25210.0,25217.13,19.39489,452
BTC,2023-09-21 19:01:00,25217.13,25217.13,25210.46,25210.46,8.52144,282
BTC,2023-09-21 19:02:00,25210.47,25219.08,25210.46,25219.08,19.10256,341
BTC,2023-09-21 19:03:00,25219.07,25220.0,25214.51,25219.99,18.49291,418
BTC,2023-09-21 19:04:00,25219.99,25222.13,25219.99,25220.06,11.21259,413
BTC,2023-09-21 19:05:00,25220.07,25220.07,25208.0,25208.0,22.63227,810
BTC,2023-09-21 19:06:00,25208.01,25208.01,25205.6,25205.61,18.79027,439
BTC,2023-09-21 19:07:00,25205.61,25205.61,25190.0,25194.99,46.2023,731
BTC,2023-09-21 19:08:00,25195.0,25201.98,25194.99,25201.98,12.0818,383
BTC,2023-09-21 19:09:00,25201.98,25209.54,25190.0,25190.01,23.52389,640
BTC,2023-09-21 19:10:00,25190.01,25190.01,25168.59,25171.78,23.21648,675
BTC,2023-09-21 19:11:00,25171.77,25181.78,25158.59,25171.24,40.45504,981
BTC,2023-09-21 19:12:00,25171.24,25182.01,25169.04,25169.05,16.66273,536
BTC,2023-09-21 19:13:00,25169.04,25180.79,25169.04,25180.79,6.32427,342
BTC,2023-09-21 19:14:00,25180.78,25187.95,25177.15,25177.15,25.84811,457
BTC,2023-09-21 19:15:00,25177.16,25179.59,25172.06,25179.58,10.29018,413
BTC,2023-09-21 19:16:00,25179.59,25179.59,25166.03,25166.04,26.07604,546
BTC,2023-09-21 19:17:00,25166.04,25166.04,25152.94,25157.78,20.98149,621
BTC,2023-09-21 19:18:00,25157.79,25163.82,25157.78,25163.24,7.90024,379
BTC,2023-09-21 19:19:00,25163.24,25166.01,25157.79,25163.6,29.63671,450
BTC,2023-09-21 19:20:00,25163.59,25163.6,25144.33,25150.0,32.0736,746
BTC,2023-09-21 19:21:00,25150.0,25158.61,25144.44,25144.45,12.59156,489
BTC,2023-09-21 19:22:00,25144.45,25157.82,25143.5,25157.81,17.85864,439
BTC,2023-09-21 19:23:00,25157.81,25158.6,25146.72,25146.73,16.32028,405
BTC,2023-09-21 19:24:00,25146.73,25152.7,25141.54,25152.69,13.68316,612
BTC,2023-09-21 19:25:00,25152.69,25164.97,25150.87,25162.23,16.73729,442
BTC,2023-09-21 19:26:00,25162.23,25162.23,25159.27,25161.16,11.31515,330
BTC,2023-09-21 19:27:00,25161.16,25161.16,25142.01,25144.5,11.36051,451
BTC,2023-09-21 19:28:00,25144.49,25152.13,25142.74,25142.74,16.81968,458
BTC,2023-09-21 19:29:00,25142.75,25153.82,25142.74,25153.82,10.29666,376
BTC,2023-09-21 19:30:00,25153.81,25160.0,25153.81,25156.74,8.0261,347
BTC,2023-09-21 19:31:00,25156.75,25164.12,25156.74,25162.5,8.56306,413
BTC,2023-09-21 19:32:00,25162.27,25162.89,25155.9,25155.9,3.12501,292
BTC,2023-09-21 19:33:00,25155.91,25157.98,25153.22,25157.98,14.88817,314
BTC,2023-09-21 19:34:00,25157.98,25164.71,25157.97,25164.7,9.55171,354
BTC,2023-09-21 19:35:00,25164.7,25164.71,25153.94,25153.94,9.4335,395
BTC,2023-09-21 19:36:00,25153.94,25153.95,25137.99,25137.99,20.95392,508
BTC,2023-09-21 19:37:00,25138.0,25138.01,25122.26,25133.74,35.25689,844
BTC,2023-09-21 19:38:00,25133.75,25133.75,25125.0,25125.01,16.46733,365
BTC,2023-09-21 19:39:00,25125.0,25126.82,25033.48,25064.29,189.61869,2920
BTC,2023-09-21 19:40:00,25064.29,25110.0,25056.92,25100.83,170.65376,2614
BTC,2023-09-21 19:41:00,25100.83,25117.58,25070.95,25072.42,88.6515,1707
BTC,2023-09-21 19:42:00,25072.43,25104.07,25059.3,25102.41,66.96875,1361
BTC,2023-09-21 19:43:00,25102.41,25123.58,25097.23,25097.24,74.27428,1005
BTC,2023-09-21 19:44:00,25097.23,25117.58,25097.23,25102.61,28.5971,689
BTC,2023-09-21 19:45:00,25102.61,25111.14,25098.0,25105.42,16.94618,584
BTC,2023-09-21 19:46:00,25105.42,25116.3,25100.17,25116.3,19.15794,481
BTC,2023-09-21 19:47:00,25116.29,25128.54,25116.29,25116.3,14.27893,541
BTC,2023-09-21 19:48:00,25116.3,25126.65,25116.3,25117.59,21.88193,363
BTC,2023-09-21 19:49:00,25117.59,25128.53,25117.59,25120.01,20.91427,424
BTC,2023-09-21 19:50:00,25120.0,25120.01,25108.32,25118.91,21.86294,515
BTC,2023-09-21 19:51:00,25118.91,25126.16,25118.91,25126.15,8.82249,356
BTC,2023-09-21 19:52:00,25126.16,25126.16,25108.25,25108.26,25.73315,631
BTC,2023-09-21 19:53:00,25108.25,25112.41,25106.89,25110.0,24.40707,469
BTC,2023-09-21 19:54:00,25110.01,25110.01,25105.01,25105.92,13.03826,430
BTC,2023-09-21 19:55:00,25105.91,25105.92,25064.82,25068.74,67.61891,982
BTC,2023-09-21 19:56:00,25068.74,25077.1,25064.7,25074.12,17.36682,555
BTC,2023-09-21 19:57:00,25074.12,25074.12,25030.54,25040.0,108.04153,1730
BTC,2023-09-21 19:58:00,25040.01,25044.52,24990.38,25009.81,310.65578,4290
BTC,2023-09-21 19:59:00,25009.81,25055.4,25003.99,25054.0,61.88812,1328
BTC,2023-09-21 20:00:00,25054.01,25103.39,25041.71,25090.01,51.48723,1372
BTC,2023-09-21 20:01:00,25090.01,25090.02,25059.77,25066.96,72.62927,1117
BTC,2023-09-21 20:02:00,25066.96,25068.83,25035.95,25051.7,48.17196,994
BTC,2023-09-21 20:03:00,25051.7,25051.7,25033.0,25033.0,22.89801,935
BTC,2023-09-21 20:04:00,25033.0,25038.4,25007.96,25014.99,52.69075,907
BTC,2023-09-21 20:05:00,25014.99,25037.04,24996.71,25029.86,61.01921,1203
BTC,2023-09-21 20:06:00,25029.86,25057.15,25029.86,25055.0,43.07324,880
BTC,2023-09-21 20:07:00,25054.99,25072.5,25054.99,25072.5,26.60042,629
BTC,2023-09-21 20:08:00,25072.5,25075.0,25065.0,25074.99,18.50906,514
BTC,2023-09-21 20:09:00,25075.0,25075.0,25057.71,25057.72,14.76702,434
BTC,2023-09-21 20:10:00,25057.72,25060.42,25052.5,25053.83,10.56479,386
BTC,2023-09-21 20:11:00,25053.84,25053.84,25043.79,25043.8,9.42352,478
BTC,2023-09-21 20:12:00,25043.79,25043.8,24996.71,25021.69,52.1818,1098
BTC,2023-09-21 20:13:00,25021.7,25024.49,24992.65,25008.67,55.48408,860
BTC,2023-09-21 20:14:00,25008.67,25010.0,24996.16,25003.56,38.27803,724
BTC,2023-09-21 20:15:00,25003.56,25017.84,24993.36,25017.83,28.59197,764
BTC,2023-09-21 20:16:00,25017.84,25025.15,24994.56,25025.15,47.76843,788
BTC,2023-09-21 20:17:00,25025.14,25047.18,25005.0,25005.0,40.56419,910
BTC,2023-09-21 20:18:00,25005.01,25023.74,25003.0,25009.06,28.38018,724
BTC,2023-09-21 20:19:00,25009.06,25020.67,24995.93,25020.66,35.94369,666
BTC,2023-09-21 20:20:00,25020.66,25035.0,24995.0,24995.01,64.84299,1102
BTC,2023-09-21 20:21:00,24995.0,25006.56,24901.0,24926.72,300.53382,5019
BTC,2023-09-21 20:22:00,24926.71,25013.39,24910.0,25013.38,235.26846,2841
BTC,2023-09-21 20:23:00,25013.38,25014.35,24971.6,25010.73,88.41646,1354
BTC,2023-09-21 20:24:00,25010.74,25053.74,25000.0,25052.49,98.5014,1672
BTC,2023-09-21 20:25:00,25052.49,25084.25,25050.39,25067.1,69.59398,1634
BTC,2023-09-21 20:26:00,25067.1,25067.11,25035.0,25035.01,19.38595,654
BTC,2023-09-21 20:27:00,25035.01,25066.51,25035.0,25055.0,49.39617,849
BTC,2023-09-21 20:28:00,25055.01,25069.19,25045.0,25069.18,41.95507,690
BTC,2023-09-21 20:29:00,25069.19,25082.5,25055.0,25072.71,30.26165,791
BTC,2023-09-21 20:30:00,25072.71,25089.07,25063.76,25073.76,28.69294,806
BTC,2023-09-21 20:31:00,25073.77,25091.88,25070.0,25088.01,32.05125,618
BTC,2023-09-21 20:32:00,25088.01,25096.01,25085.0,25085.74,19.34959,684
BTC,2023-09-21 20:33:00,25085.75,25096.57,25080.0,25080.0,52.31535,629
BTC,2023-09-21 20:34:00,25080.01,25099.0,25080.0,25096.05,52.25243,732
BTC,2023-09-21 20:35:00,25096.05,25102.14,25080.0,25095.0,37.58714,719
BTC,2023-09-21 20:36:00,25095.0,25114.06,25086.21,25108.72,32.89505,924
BTC,2023-09-21 20:37:00,25108.71,25109.99,25090.0,25109.98,16.49284,499
BTC,2023-09-21 20:38:00,25109.98,25111.94,25100.0,25102.42,26.3518,474
BTC,2023-09-21 20:39:00,25102.41,25107.26,25096.03,25096.03,19.43662,457
BTC,2023-09-21 20:40:00,25096.03,25096.04,25076.26,25076.27,17.31117,508
BTC,2023-09-21 20:41:00,25076.27,25093.53,25076.26,25089.77,7.19063,388
BTC,2023-09-21 20:42:00,25089.77,25105.0,25088.31,25097.99,18.23229,500
BTC,2023-09-21 20:43:00,25097.98,25098.99,25080.97,25087.51,30.63272,666
BTC,2023-09-21 20:44:00,25087.5,25098.0,25085.0,25098.0,31.89751,497
BTC,2023-09-21 20:45:00,25098.0,25109.97,25092.0,25092.01,28.30808,551
BTC,2023-09-21 20:46:00,25092.0,25106.83,25090.98,25090.98,14.89603,488
BTC,2023-09-21 20:47:00,25090.99,25109.45,25080.97,25109.08,48.66604,590
BTC,2023-09-21 20:48:00,25109.07,25121.48,25097.91,25110.01,42.10207,732
BTC,2023-09-21 20:49:00,25110.01,25114.17,25099.6,25099.6,19.97972,491
BTC,2023-09-21 20:50:00,25099.61,25109.55,25095.57,25109.54,24.4858,486
BTC,2023-09-21 20:51:00,25109.54,25122.28,25109.54,25111.62,24.00219,561
BTC,2023-09-21 20:52:00,25111.61,25120.0,25105.52,25105.52,16.91368,408
BTC,2023-09-21 20:53:00,25105.52,25113.36,25105.52,25108.39,8.68409,308
BTC,2023-09-21 20:54:00,25108.39,25120.0,25103.76,25103.76,20.52482,463
BTC,2023-09-21 20:55:00,25103.77,25105.77,25102.5,25102.51,19.3875,360
BTC,2023-09-21 20:56:00,25102.51,25106.83,25101.98,25106.82,16.75788,323
BTC,2023-09-21 20:57:00,25106.82,25121.88,25106.82,25121.87,11.35504,330
BTC,2023-09-21 20:58:00,25121.87,25121.88,25115.0,25115.01,14.7684,345
BTC,2023-09-21 20:59:00,25115.01,25116.25,25113.57,25116.24,6.69117,233
BTC,2023-09-21 21:00:00,25116.25,25119.08,25114.14,25119.08,30.85415,353
BTC,2023-09-21 21:01:00,25119.07,25120.0,25119.07,25119.99,6.19463,233
BTC,2023-09-21 21:02:00,25119.99,25120.0,25119.99,25119.99,8.44373,212
BTC,2023-09-21 21:03:00,25119.99,25133.38,25119.99,25120.01,33.87197,694
BTC,2023-09-21 21:04:00,25120.0,25120.01,25108.75,25108.75,10.17302,350
BTC,2023-09-21 21:05:00,25108.76,25122.6,25105.01,25122.28,17.72063,515
BTC,2023-09-21 21:06:00,25122.29,25122.29,25112.56,25112.58,14.56464,322
BTC,2023-09-21 21:07:00,25112.58,25114.46,25112.57,25114.46,6.80387,268
BTC,2023-09-21 21:08:00,25114.45,25122.29,25110.0,25110.59,20.71959,568
BTC,2023-09-21 21:09:00,25110.6,25110.6,25104.76,25108.41,7.25828,345
BTC,2023-09-21 21:10:00,25108.41,25122.92,25108.4,25112.52,16.92661,433
BTC,2023-09-21 21:11:00,25112.51,25112.52,25112.51,25112.51,2.61453,178
BTC,2023-09-21 21:12:00,25112.52,25119.99,25112.51,25119.98,5.81583,236
BTC,2023-09-21 21:13:00,25119.98,25127.74,25115.95,25115.96,8.80525,436
BTC,2023-09-21 21:14:00,25115.95,25115.96,25103.33,25103.33,10.81629,319
BTC,2023-09-21 21:15:00,25103.33,25103.34,25086.17,25093.16,20.80222,574
BTC,2023-09-21 21:16:00,25093.15,25094.32,25087.52,25094.31,12.53897,330
BTC,2023-09-21 21:17:00,25094.32,25097.28,25088.13,25088.13,11.36701,392
BTC,2023-09-21 21:18:00,25088.13,25093.36,25082.16,25082.17,16.03756,447
BTC,2023-09-21 21:19:00,25082.17,25100.0,25082.16,25099.99,16.26109,445
BTC,2023-09-21 21:20:00,25099.99,25100.0,25090.5,25090.5,12.68645,471
BTC,2023-09-21 21:21:00,25090.51,25090.51,25077.51,25077.52,22.0897,485
BTC,2023-09-21 21:22:00,25077.51,25098.78,25077.51,25097.99,75.4744,872
BTC,2023-09-21 21:23:00,25097.98,25115.95,25085.52,25115.94,42.19707,767
BTC,2023-09-21 21:24:00,25115.95,25117.1,25114.65,25116.54,4.19357,264
BTC,2023-09-21 21:25:00,25116.54,25116.54,25102.52,25102.52,16.4813,430
BTC,2023-09-21 21:26:00,25102.53,25104.41,25090.49,25090.5,17.74713,435
BTC,2023-09-21 21:27:00,25090.5,25100.0,25087.27,25092.65,18.97889,404
BTC,2023-09-21 21:28:00,25092.65,25092.66,25085.91,25091.68,10.34371,270
BTC,2023-09-21 21:29:00,25091.68,25094.79,25091.68,25094.79,6.41701,280
BTC,2023-09-21 21:30:00,25094.79,25108.01,25093.54,25108.0,10.24862,353
BTC,2023-09-21 21:31:00,25108.0,25108.01,25102.0,25105.86,12.28731,291
BTC,2023-09-21 21:32:00,25105.86,25127.73,25105.85,25127.72,10.50978,357
BTC,2023-09-21 21:33:00,25127.73,25151.82,25127.72,25143.28,30.15277,989
BTC,2023-09-21 21:34:00,25143.29,25198.63,25143.28,25187.13,100.2748,2027
BTC,2023-09-21 21:35:00,25187.13,25187.14,25167.1,25170.47,15.56237,494
BTC,2023-09-21 21:36:00,25170.46,25184.18,25170.46,25180.39,16.62263,502
BTC,2023-09-21 21:37:00,25180.39,25188.68,25178.51,25188.67,7.34727,391
BTC,2023-09-21 21:38:00,25188.67,25188.68,25155.2,25163.63,20.94988,543
BTC,2023-09-21 21:39:00,25163.64,25170.0,25160.0,25160.01,17.72622,343
BTC,2023-09-21 21:40:00,25160.0,25160.01,25156.58,25156.6,5.32952,253
BTC,2023-09-21 21:41:00,25156.59,25159.98,25156.59,25157.9,11.09937,299
BTC,2023-09-21 21:42:00,25157.9,25180.0,25156.01,25179.99,50.00181,602
BTC,2023-09-21 21:43:00,25180.0,25217.0,25179.99,25205.18,65.40128,1418
BTC,2023-09-21 21:44:00,25205.17,25206.83,25205.17,25206.83,13.38034,304
BTC,2023-09-21 21:45:00,25206.83,25206.83,25169.03,25169.04,31.1513,485
BTC,2023-09-21 21:46:00,25169.04,25169.04,25166.61,25169.03,10.4914,230
BTC,2023-09-21 21:47:00,25169.04,25169.04,25166.62,25168.65,5.25757,201
BTC,2023-09-21 21:48:00,25168.64,25171.08,25160.61,25160.62,26.78625,409
BTC,2023-09-21 21:49:00,25160.61,25160.62,25160.61,25160.61,4.34765,226
BTC,2023-09-21 21:50:00,25160.62,25160.62,25160.61,25160.61,3.11058,221
BTC,2023-09-21 21:51:00,25160.62,25183.41,25160.61,25183.38,27.22359,393
BTC,2023-09-21 21:52:00,25183.38,25183.38,25170.0,25170.0,8.03897,316
BTC,2023-09-21 21:53:00,25170.0,25170.01,25156.1,25156.48,9.94317,296
BTC,2023-09-21 21:54:00,25156.49,25158.15,25156.48,25158.14,1.81881,147
BTC,2023-09-21 21:55:00,25158.14,25158.15,25156.48,25156.48,3.46077,234
BTC,2023-09-21 21:56:00,25156.49,25156.49,25146.91,25146.92,11.11892,349
BTC,2023-09-21 21:57:00,25146.92,25146.92,25144.86,25144.87,4.90843,215
BTC,2023-09-21 21:58:00,25144.86,25152.41,25144.86,25152.41,8.96407,221
BTC,2023-09-21 21:59:00,25152.41,25152.41,25144.71,25144.72,10.75829,343
BTC,2023-09-21 22:00:00,25144.72,25169.96,25140.0,25140.0,36.50163,731
BTC,2023-09-21 22:01:00,25140.01,25140.01,25137.52,25137.52,3.4213,349
BTC,2023-09-21 22:02:00,25137.53,25137.53,25125.0,25125.01,6.59896,441
BTC,2023-09-21 22:03:00,25125.0,25125.01,25122.33,25122.33,3.83654,307
BTC,2023-09-21 22:04:00,25122.34,25128.05,25122.33,25128.04,10.33513,322
BTC,2023-09-21 22:05:00,25128.05,25144.21,25128.04,25144.2,3.85368,287
BTC,2023-09-21 22:06:00,25144.21,25145.0,25144.2,25145.0,1.75963,179
BTC,2023-09-21 22:07:00,25144.99,25146.02,25143.17,25143.18,6.2724,238
BTC,2023-09-21 22:08:00,25143.17,25143.18,25143.17,25143.18,1.52172,135
BTC,2023-09-21 22:09:00,25143.18,25144.5,25143.17,25144.49,5.37758,211
BTC,2023-09-21 22:10:00,25144.5,25153.05,25144.49,25153.04,9.08202,257
BTC,2023-09-21 22:11:00,25153.05,25156.6,25153.04,25155.18,7.75292,230
BTC,2023-09-21 22:12:00,25155.18,25157.29,25155.17,25155.17,10.36795,275
BTC,2023-09-21 22:13:00,25155.17,25155.18,25141.21,25141.22,8.48678,423
BTC,2023-09-21 22:14:00,25141.21,25141.22,25133.52,25133.53,4.07103,254
BTC,2023-09-21 22:15:00,25133.53,25133.53,25127.89,25127.9,3.82343,270
BTC,2023-09-21 22:16:00,25127.89,25127.9,25125.28,25125.28,3.36197,227
BTC,2023-09-21 22:17:00,25125.29,25131.23,25125.28,25131.0,9.27763,336
BTC,2023-09-21 22:18:00,25131.0,25138.79,25130.99,25138.78,4.79477,256
BTC,2023-09-21 22:19:00,25138.79,25148.0,25138.79,25147.99,6.89858,280
BTC,2023-09-21 22:20:00,25147.99,25148.0,25143.43,25143.43,9.08569,438
BTC,2023-09-21 22:21:00,25143.44,25143.44,25137.27,25137.27,14.47795,339
BTC,2023-09-21 22:22:00,25137.27,25137.28,25132.93,25132.93,7.94021,318
BTC,2023-09-21 22:23:00,25132.94,25132.94,25126.48,25126.65,14.27867,329
BTC,2023-09-21 22:24:00,25126.66,25130.52,25126.65,25130.51,5.95709,221
BTC,2023-09-21 22:25:00,25130.52,25145.0,25130.51,25145.0,12.59234,363
BTC,2023-09-21 22:26:00,25144.99,25145.0,25143.43,25143.44,11.07731,271
BTC,2023-09-21 22:27:00,25143.44,25155.0,25143.43,25155.0,6.62439,366
BTC,2023-09-21 22:28:00,25155.0,25156.87,25154.99,25154.99,6.92252,242
BTC,2023-09-21 22:29:00,25155.0,25155.0,25153.16,25153.17,10.50615,253
BTC,2023-09-21 22:30:00,25153.17,25153.17,25153.16,25153.17,5.48778,236
BTC,2023-09-21 22:31:00,25153.16,25153.17,25153.1,25153.11,13.41637,351
BTC,2023-09-21 22:32:00,25153.1,25153.11,25145.02,25145.03,13.16485,315
BTC,2023-09-21 22:33:00,25145.02,25145.03,25139.32,25139.33,10.18458,331
BTC,2023-09-21 22:34:00,25139.32,25139.33,25139.32,25139.32,6.76606,236
BTC,2023-09-21 22:35:00,25139.33,25139.33,25139.32,25139.33,8.3952,259
BTC,2023-09-21 22:36:00,25139.32,25150.0,25139.32,25150.0,17.10728,370
BTC,2023-09-21 22:37:00,25149.99,25154.99,25149.99,25154.99,10.63798,325
BTC,2023-09-21 22:38:00,25154.99,25161.54,25154.98,25155.61,9.73117,362
BTC,2023-09-21 22:39:00,25155.6,25155.61,25155.6,25155.6,2.10821,177
BTC,2023-09-21 22:40:00,25155.61,25155.61,25155.6,25155.61,5.59604,234
BTC,2023-09-21 22:41:00,25155.61,25169.62,25155.6,25169.61,7.04006,321
BTC,2023-09-21 22:42:00,25169.61,25169.62,25165.03,25165.04,10.7604,322
BTC,2023-09-21 22:43:00,25165.04,25165.04,25165.03,25165.04,14.70064,214
BTC,2023-09-21 22:44:00,25165.03,25167.46,25165.03,25167.46,5.49586,234
BTC,2023-09-21 22:45:00,25167.45,25197.31,25167.45,25187.68,50.35739,767
BTC,2023-09-21 22:46:00,25187.68,25193.75,25183.9,25183.91,9.81709,382
BTC,2023-09-21 22:47:00,25183.91,25183.91,25183.9,25183.91,1.38536,166
BTC,2023-09-21 22:48:00,25183.9,25183.91,25178.29,25178.29,9.54857,218
BTC,2023-09-21 22:49:00,25178.29,25178.3,25175.79,25175.8,9.42173,221
BTC,2023-09-21 22:50:00,25175.79,25181.24,25174.02,25181.24,6.75297,307
BTC,2023-09-21 22:51:00,25181.23,25185.0,25181.23,25184.99,5.62379,237
BTC,2023-09-21 22:52:00,25185.0,25185.0,25177.63,25181.78,15.44272,302
BTC,2023-09-21 22:53:00,25181.77,25181.78,25177.63,25177.64,5.82086,295
BTC,2023-09-21 22:54:00,25177.64,25184.92,25177.63,25184.9,7.22608,239
BTC,2023-09-21 22:55:00,25184.9,25184.91,25182.95,25182.96,7.43913,267
BTC,2023-09-21 22:56:00,25182.95,25182.96,25182.95,25182.96,1.91601,147
BTC,2023-09-21 22:57:00,25182.96,25182.96,25182.95,25182.96,3.94117,135
BTC,2023-09-21 22:58:00,25182.96,25182.96,25173.25,25173.25,6.27949,304
BTC,2023-09-21 22:59:00,25173.26,25173.26,25173.25,25173.26,4.03161,153
BTC,2023-09-21 23:00:00,25173.26,25173.26,25129.72,25129.72,91.51394,1174
BTC,2023-09-21 23:01:00,25129.73,25147.84,25129.72,25146.54,16.36102,317
BTC,2023-09-21 23:02:00,25146.54,25146.54,25146.53,25146.53,2.42948,192
BTC,2023-09-21 23:03:00,25146.53,25156.63,25146.53,25153.24,10.27385,299
BTC,2023-09-21 23:04:00,25153.24,25154.8,25153.23,25154.79,4.14799,171
BTC,2023-09-21 23:05:00,25154.79,25154.8,25151.58,25151.58,11.61981,239
BTC,2023-09-21 23:06:00,25151.59,25151.59,25146.82,25146.82,6.28978,224
BTC,2023-09-21 23:07:00,25146.83,25154.75,25146.82,25154.75,7.26721,219
BTC,2023-09-21 23:08:00,25154.74,25154.75,25152.66,25152.67,5.91467,298
BTC,2023-09-21 23:09:00,25152.67,25152.67,25134.26,25136.25,17.44512,433
BTC,2023-09-21 23:10:00,25136.24,25144.77,25136.24,25144.76,10.69822,207
BTC,2023-09-21 23:11:00,25144.77,25153.69,25143.74,25143.74,32.82299,438
BTC,2023-09-21 23:12:00,25143.74,25143.75,25143.74,25143.75,2.80362,143
BTC,2023-09-21 23:13:00,25143.74,25143.75,25140.51,25140.51,9.84249,278
BTC,2023-09-21 23:14:00,25140.51,25146.17,25140.51,25146.17,7.67655,229
BTC,2023-09-21 23:15:00,25146.16,25150.4,25146.16,25150.4,2.56658,174
BTC,2023-09-21 23:16:00,25150.4,25150.4,25150.39,25150.39,2.26532,131
BTC,2023-09-21 23:17:00,25150.4,25150.4,25140.31,25140.31,11.0046,285
BTC,2023-09-21 23:18:00,25140.31,25146.74,25140.31,25146.74,4.72361,158
BTC,2023-09-21 23:19:00,25146.73,25148.62,25146.73,25148.62,2.91861,164
BTC,2023-09-21 23:20:00,25148.61,25148.62,25148.61,25148.61,3.29565,221
BTC,2023-09-21 23:21:00,25148.61,25148.62,25146.74,25148.3,6.44673,284
BTC,2023-09-21 23:22:00,25148.3,25148.3,25141.34,25141.35,10.23442,306
BTC,2023-09-21 23:23:00,25141.34,25141.35,25141.34,25141.34,3.23757,190
BTC,2023-09-21 23:24:00,25141.35,25141.35,25133.8,25133.81,16.03839,320
BTC,2023-09-21 23:25:00,25133.8,25133.81,25133.8,25133.81,0.74513,143
BTC,2023-09-21 23:26:00,25133.8,25148.62,25133.8,25148.61,18.98461,291
BTC,2023-09-21 23:27:00,25148.61,25148.62,25148.61,25148.61,2.47149,128
BTC,2023-09-21 23:28:00,25148.62,25157.31,25148.61,25149.29,10.55697,341
BTC,2023-09-21 23:29:00,25149.3,25153.04,25149.29,25153.04,10.8525,246
BTC,2023-09-21 23:30:00,25153.04,25153.04,25143.28,25143.28,10.08897,308
BTC,2023-09-21 23:31:00,25143.29,25144.69,25140.93,25144.68,4.42585,190
BTC,2023-09-21 23:32:00,25144.69,25152.1,25144.68,25152.1,4.87462,203
BTC,2023-09-21 23:33:00,25152.1,25153.03,25152.09,25153.03,1.4418,167
BTC,2023-09-21 23:34:00,25153.02,25153.03,25153.02,25153.03,1.06696,145
BTC,2023-09-21 23:35:00,25153.02,25155.1,25147.85,25147.86,8.28275,331
BTC,2023-09-21 23:36:00,25147.86,25147.86,25141.41,25141.41,5.23222,223
